"subjectid","featurename","activityname","meanvalue"
"10","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",0.4682619
"10","tBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-1.76897236511628
"10","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",3.6233487
"10","tBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-3.6894953
"10","tBodyAcc-std()-Z","WALKING_DOWNSTAIRS",2.74397885
"10","tBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",-0.852430333333334
"10","tBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",4.75707297169811
"10","tBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",-1.23381205301205
"10","tBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",1.27652833333333
"10","tBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",3.0842732
"10","tBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",-3.644197
"10","tBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",0.454852616666667
"10","tBodyAccMag-mean()","WALKING_DOWNSTAIRS",-1.6780093
"10","tBodyAccMag-std()","WALKING_DOWNSTAIRS",4.0911004
"10","tBodyGyro-mean()-X","WALKING_DOWNSTAIRS",1.80857276666667
"10","tBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",2.14555648333333
"10","tBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",-2.02628218
"10","tBodyGyro-std()-X","WALKING_DOWNSTAIRS",-5.5155997
"10","tBodyGyro-std()-Y","WALKING_DOWNSTAIRS",-0.1920438
"10","tBodyGyro-std()-Z","WALKING_DOWNSTAIRS",-2.5434778
"10","tBodyGyroJerk-mean()-X","WALKING_DOWNSTAIRS",0.0698718666666666
"10","tBodyGyroJerk-mean()-Y","WALKING_DOWNSTAIRS",-4.13509342
"10","tBodyGyroJerk-mean()-Z","WALKING_DOWNSTAIRS",3.71671776
"10","tBodyGyroMag-mean()","WALKING_DOWNSTAIRS",0.2586844
"10","tGravityAcc-mean()-Z","WALKING_DOWNSTAIRS",2.21311537826087
"10","tGravityAccMag-mean()","WALKING_DOWNSTAIRS",-1.6780093
"10","tGravityAccMag-std()","WALKING_DOWNSTAIRS",4.0911004
"10","fBodyAcc-mean()-X","WALKING_UPSTAIRS",-1.49940965
"10","fBodyAcc-mean()-Y","WALKING_UPSTAIRS",-1.29430518846154
"10","fBodyAcc-mean()-Z","WALKING_UPSTAIRS",-5.2355649
"10","fBodyAcc-meanFreq()-X","WALKING_UPSTAIRS",0.132809953030303
"10","fBodyAcc-meanFreq()-Y","WALKING_UPSTAIRS",-0.372397256730769
"10","fBodyAcc-meanFreq()-Z","WALKING_UPSTAIRS",1.14633316410256
"10","fBodyAcc-std()-X","WALKING_UPSTAIRS",-2.94730197222222
"10","fBodyAcc-std()-Y","WALKING_UPSTAIRS",-1.10191455789474
"10","fBodyAcc-std()-Z","WALKING_UPSTAIRS",-0.675080561538462
"10","fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",-1.96429288846154
"10","fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",-3.62691988
"10","fBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",0.69226755
"10","fBodyAccJerk-meanFreq()-X","WALKING_UPSTAIRS",-0.0182284642857143
"10","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",0.314453362903226
"10","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",1.79507808414634
"10","fBodyAccJerk-std()-X","WALKING_UPSTAIRS",2.1394088
"10","fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-3.89605444827586
"10","fBodyAccMag-mean()","WALKING_UPSTAIRS",-3.52228036585366
"10","fBodyAccMag-meanFreq()","WALKING_UPSTAIRS",2.95938332571429
"10","fBodyAccMag-std()","WALKING_UPSTAIRS",-3.4724073
"10","fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",0.944703031147541
"10","fBodyBodyAccJerkMag-meanFreq()","WALKING_UPSTAIRS",2.56932254181818
"10","fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",1.49076891891892
"10","fBodyBodyGyroJerkMag-meanFreq()","WALKING_UPSTAIRS",0.996082158208955
"10","fBodyBodyGyroMag-mean()","WALKING_UPSTAIRS",-6.432324025
"10","fBodyBodyGyroMag-meanFreq()","WALKING_UPSTAIRS",1.34109106769231
"10","fBodyBodyGyroMag-std()","WALKING_UPSTAIRS",-1.14627321818182
"10","fBodyGyro-mean()-X","WALKING_UPSTAIRS",-5.32163909285714
"10","fBodyGyro-mean()-Y","WALKING_UPSTAIRS",-3.535224375
"10","fBodyGyro-mean()-Z","WALKING_UPSTAIRS",-3.79220564545455
"10","fBodyGyro-meanFreq()-X","WALKING_UPSTAIRS",-0.7955389390625
"10","fBodyGyro-meanFreq()-Y","WALKING_UPSTAIRS",-0.0129429957142857
"10","fBodyGyro-meanFreq()-Z","WALKING_UPSTAIRS",-2.45264641894737
"10","fBodyGyro-std()-X","WALKING_UPSTAIRS",-2.69201353
"10","fBodyGyro-std()-Y","WALKING_UPSTAIRS",2.091430325
"10","fBodyGyro-std()-Z","WALKING_UPSTAIRS",-0.31206376
"10","tBodyAcc-mean()-X","WALKING_UPSTAIRS",8.2418232
"10","tBodyAcc-mean()-Y","WALKING_UPSTAIRS",-2.00709047813765
"10","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",-6.3455635
"10","tBodyAcc-std()-X","WALKING_UPSTAIRS",-2.52677205454545
"10","tBodyAcc-std()-Y","WALKING_UPSTAIRS",0.740321181967213
"10","tBodyAcc-std()-Z","WALKING_UPSTAIRS",-2.02411229444444
"10","tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",6.66586238218391
"10","tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",1.12490447253521
"10","tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",-0.136886634285714
"10","tBodyAccJerk-std()-X","WALKING_UPSTAIRS",-1.71973957714286
"10","tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-4.10204013947368
"10","tBodyAccJerk-std()-Z","WALKING_UPSTAIRS",-4.29519323333333
"10","tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-1.70248916923077
"10","tBodyAccJerkMag-std()","WALKING_UPSTAIRS",2.03637030416667
"10","tBodyAccMag-mean()","WALKING_UPSTAIRS",-3.3452752787234
"10","tBodyAccMag-std()","WALKING_UPSTAIRS",-1.33545686818182
"10","tBodyGyro-mean()-X","WALKING_UPSTAIRS",-2.69826602994924
"10","tBodyGyro-mean()-Y","WALKING_UPSTAIRS",-5.30507623812155
"10","tBodyGyro-mean()-Z","WALKING_UPSTAIRS",6.61451492736842
"10","tBodyGyro-std()-X","WALKING_UPSTAIRS",-3.27014999090909
"10","tBodyGyro-std()-Y","WALKING_UPSTAIRS",-0.0479660733333334
"10","tBodyGyro-std()-Z","WALKING_UPSTAIRS",-4.28028960769231
"10","tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",-6.56415602789116
"10","tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",-2.92404628820513
"10","tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",-3.8033860248731
"10","tBodyGyroJerk-std()-Z","WALKING_UPSTAIRS",-5.85184491666667
"10","tBodyGyroMag-mean()","WALKING_UPSTAIRS",-0.868026241509434
"10","tBodyGyroMag-std()","WALKING_UPSTAIRS",-0.99557263125
"10","tGravityAcc-mean()-Y","WALKING_UPSTAIRS",5.21512592307692
"10","tGravityAcc-mean()-Z","WALKING_UPSTAIRS",4.29461148170732
"10","tGravityAcc-std()-Z","WALKING_UPSTAIRS",2.5192459
"10","tGravityAccMag-mean()","WALKING_UPSTAIRS",-3.3452752787234
"10","tGravityAccMag-std()","WALKING_UPSTAIRS",-1.33545686818182
"11","tBodyGyro-mean()-Z","LAYING",9.4754945
"11","fBodyAcc-mean()-Y","SITTING",-3.4810926
"11","fBodyAcc-meanFreq()-Z","SITTING",5.9243278
"11","fBodyAccJerk-meanFreq()-X","SITTING",2.0902432
"11","fBodyAccJerk-meanFreq()-Z","SITTING",5.0527494
"11","fBodyBodyAccJerkMag-meanFreq()","SITTING",0.16485535
"11","fBodyBodyGyroMag-meanFreq()","SITTING",4.92232685
"11","fBodyGyro-meanFreq()-X","SITTING",-5.3880366
"11","fBodyGyro-meanFreq()-Z","SITTING",-8.5630792
"11","tBodyAcc-mean()-Y","SITTING",-4.0098003
"11","tBodyAccJerk-mean()-Y","SITTING",-3.82548265
"11","tBodyAccJerk-mean()-Z","SITTING",-0.824927246153846
"11","tBodyGyro-mean()-X","SITTING",-3.30201455
"11","tBodyGyro-mean()-Z","SITTING",-1.2854657
"11","tBodyGyroJerk-mean()-Z","SITTING",2.55459925
"11","fBodyAccMag-meanFreq()","STANDING",8.8027043
"11","fBodyAcc-mean()-X","WALKING",-6.85482993811189
"11","fBodyAcc-mean()-Y","WALKING",-6.39918625992366
"11","fBodyAcc-mean()-Z","WALKING",-7.50026145791139
"11","fBodyAcc-meanFreq()-X","WALKING",-2.8270660864
"11","fBodyAcc-meanFreq()-Y","WALKING",0.532587935454545
"11","fBodyAcc-meanFreq()-Z","WALKING",0.609433657647059
"11","fBodyAcc-std()-X","WALKING",-6.09182227209302
"11","fBodyAcc-std()-Y","WALKING",-6.84106267521739
"11","fBodyAcc-std()-Z","WALKING",-6.96896365170068
"11","fBodyAccJerk-mean()-X","WALKING",-7.15253362315436
"11","fBodyAccJerk-mean()-Y","WALKING",-6.63385613266667
"11","fBodyAccJerk-mean()-Z","WALKING",-8.25559590221519
"11","fBodyAccJerk-meanFreq()-X","WALKING",-0.933711030136986
"11","fBodyAccJerk-meanFreq()-Y","WALKING",-3.11131627689243
"11","fBodyAccJerk-meanFreq()-Z","WALKING",-1.32645188212766
"11","fBodyAccJerk-std()-X","WALKING",-7.05806893866667
"11","fBodyAccJerk-std()-Y","WALKING",-6.89190441906475
"11","fBodyAccJerk-std()-Z","WALKING",-8.58259630601266
"11","fBodyAccMag-mean()","WALKING",-6.66369024776632
"11","fBodyAccMag-meanFreq()","WALKING",1.84794861753555
"11","fBodyAccMag-std()","WALKING",-7.00687180891089
"11","fBodyBodyAccJerkMag-mean()","WALKING",-7.02113700610169
"11","fBodyBodyAccJerkMag-meanFreq()","WALKING",2.03295244728033
"11","fBodyBodyAccJerkMag-std()","WALKING",-6.90296849645161
"11","fBodyBodyGyroJerkMag-mean()","WALKING",-8.64827011392405
"11","fBodyBodyGyroJerkMag-meanFreq()","WALKING",1.81549971384615
"11","fBodyBodyGyroJerkMag-std()","WALKING",-8.79254016740506
"11","fBodyBodyGyroMag-mean()","WALKING",-7.57585939588608
"11","fBodyBodyGyroMag-meanFreq()","WALKING",-1.47318543157895
"11","fBodyBodyGyroMag-std()","WALKING",-7.29827758961039
"11","fBodyGyro-mean()-X","WALKING",-7.11917464571429
"11","fBodyGyro-mean()-Y","WALKING",-7.76144465365079
"11","fBodyGyro-mean()-Z","WALKING",-7.08842979272152
"11","fBodyGyro-meanFreq()-X","WALKING",-1.54503711008772
"11","fBodyGyro-meanFreq()-Y","WALKING",-2.1679137480916
"11","fBodyGyro-meanFreq()-Z","WALKING",-1.11106217098214
"11","fBodyGyro-std()-X","WALKING",-7.67820750744337
"11","fBodyGyro-std()-Y","WALKING",-7.04683440369128
"11","fBodyGyro-std()-Z","WALKING",-7.5596062835443
"11","tBodyAcc-mean()-X","WALKING",2.77803434171975
"11","tBodyAcc-mean()-Y","WALKING",-1.23568423333333
"11","tBodyAcc-mean()-Z","WALKING",-1.19450840429185
"11","tBodyAcc-std()-X","WALKING",-6.21985530866667
"11","tBodyAcc-std()-Y","WALKING",-6.5425592690678
"11","tBodyAcc-std()-Z","WALKING",-6.67150440634921
"11","tBodyAccJerk-mean()-X","WALKING",1.20029153193277
"11","tBodyAccJerk-mean()-Y","WALKING",0.0636556803921569
"11","tBodyAccJerk-mean()-Z","WALKING",-0.320988256818182
"11","tBodyAccJerk-std()-X","WALKING",-7.15783155689655
"11","tBodyAccJerk-std()-Y","WALKING",-6.8745460557554
"11","tBodyAccJerk-std()-Z","WALKING",-8.42511816044304
"11","tBodyAccJerkMag-mean()","WALKING",-6.89500616141479
"11","tBodyAccJerkMag-std()","WALKING",-6.977349343
"11","tBodyAccMag-mean()","WALKING",-5.97407607247387
"11","tBodyAccMag-std()","WALKING",-6.9274720658363
"11","tBodyGyro-mean()-X","WALKING",-1.32183240752688
"11","tBodyGyro-mean()-Y","WALKING",-0.631831730275229
"11","tBodyGyro-mean()-Z","WALKING",1.4127550991453
"11","tBodyGyro-std()-X","WALKING",-7.55756604951456
"11","tBodyGyro-std()-Y","WALKING",-7.02560502253968
"11","tBodyGyro-std()-Z","WALKING",-7.25016008797468
"11","tBodyGyroJerk-mean()-X","WALKING",-1.04422856734694
"11","tBodyGyroJerk-mean()-Y","WALKING",-1.17665844675325
"11","tBodyGyroJerk-mean()-Z","WALKING",-0.836332191780822
"11","tBodyGyroJerk-std()-X","WALKING",-7.81738140601266
"11","tBodyGyroJerk-std()-Y","WALKING",-8.68377254082279
"11","tBodyGyroJerk-std()-Z","WALKING",-7.95490882468354
"11","tBodyGyroJerkMag-mean()","WALKING",-8.26829028481013
"11","tBodyGyroJerkMag-std()","WALKING",-8.66905012626582
"11","tBodyGyroMag-mean()","WALKING",-6.46666258163934
"11","tBodyGyroMag-std()","WALKING",-7.14473427142857
"11","tGravityAcc-mean()-X","WALKING",7.30526184936709
"11","tGravityAcc-mean()-Y","WALKING",0.552654351027397
"11","tGravityAcc-mean()-Z","WALKING",1.77979149900498
"11","tGravityAcc-std()-X","WALKING",-9.75394457689873
"11","tGravityAcc-std()-Y","WALKING",-9.57138770727848
"11","tGravityAcc-std()-Z","WALKING",-9.56812000411392
"11","tGravityAccMag-mean()","WALKING",-5.97407607247387
"11","tGravityAccMag-std()","WALKING",-6.9274720658363
"11","fBodyAcc-mean()-X","WALKING_DOWNSTAIRS",1.88190413333333
"11","fBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-1.5845372625
"11","fBodyAcc-meanFreq()-X","WALKING_DOWNSTAIRS",-0.26096776
"11","fBodyAcc-meanFreq()-Y","WALKING_DOWNSTAIRS",-0.279314866666667
"11","fBodyAcc-meanFreq()-Z","WALKING_DOWNSTAIRS",-0.9570148
"11","fBodyAcc-std()-X","WALKING_DOWNSTAIRS",-3.7810758
"11","fBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-2.6357393625
"11","fBodyAcc-std()-Z","WALKING_DOWNSTAIRS",-9.3844613
"11","fBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",1.6368288
"11","fBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",-4.30633725
"11","fBodyAccJerk-meanFreq()-X","WALKING_DOWNSTAIRS",2.34262526666667
"11","fBodyAccJerk-meanFreq()-Y","WALKING_DOWNSTAIRS",-1.6130141
"11","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",1.9718608125
"11","fBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",-3.4226125
"11","fBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",2.569575425
"11","fBodyAccMag-mean()","WALKING_DOWNSTAIRS",9.0428245
"11","fBodyAccMag-meanFreq()","WALKING_DOWNSTAIRS",-0.3461251875
"11","fBodyAccMag-std()","WALKING_DOWNSTAIRS",-6.770632
"11","fBodyBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",-4.9001624
"11","fBodyBodyAccJerkMag-meanFreq()","WALKING_DOWNSTAIRS",-3.02489987777778
"11","fBodyBodyGyroJerkMag-meanFreq()","WALKING_DOWNSTAIRS",-2.56830275555556
"11","fBodyBodyGyroMag-meanFreq()","WALKING_DOWNSTAIRS",3.25358182727273
"11","fBodyBodyGyroMag-std()","WALKING_DOWNSTAIRS",-3.7807406
"11","fBodyGyro-meanFreq()-X","WALKING_DOWNSTAIRS",-1.53861275
"11","fBodyGyro-meanFreq()-Y","WALKING_DOWNSTAIRS",-2.4819607
"11","fBodyGyro-meanFreq()-Z","WALKING_DOWNSTAIRS",1.5143792
"11","fBodyGyro-std()-Y","WALKING_DOWNSTAIRS",3.6751219
"11","tBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-3.69521040425532
"11","tBodyAcc-std()-X","WALKING_DOWNSTAIRS",0.0863578
"11","tBodyAcc-std()-Y","WALKING_DOWNSTAIRS",4.62184628571429
"11","tBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",-1.40856304
"11","tBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",4.07222264821429
"11","tBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.325260268627451
"11","tBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",6.9451546
"11","tBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",2.9360165
"11","tBodyAccMag-mean()","WALKING_DOWNSTAIRS",2.03096595
"11","tBodyAccMag-std()","WALKING_DOWNSTAIRS",1.7978102
"11","tBodyGyro-mean()-X","WALKING_DOWNSTAIRS",-2.3984083
"11","tBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",-6.534192425
"11","tBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",-0.62962746
"11","tBodyGyro-std()-X","WALKING_DOWNSTAIRS",1.2630273
"11","tBodyGyroJerk-mean()-X","WALKING_DOWNSTAIRS",-2.76971333333333
"11","tBodyGyroJerk-mean()-Y","WALKING_DOWNSTAIRS",-3.75604569230769
"11","tBodyGyroJerk-mean()-Z","WALKING_DOWNSTAIRS",-1.277399625
"11","tBodyGyroMag-std()","WALKING_DOWNSTAIRS",3.57720715
"11","tGravityAcc-mean()-Y","WALKING_DOWNSTAIRS",-4.31247153333333
"11","tGravityAccMag-mean()","WALKING_DOWNSTAIRS",2.03096595
"11","tGravityAccMag-std()","WALKING_DOWNSTAIRS",1.7978102
"11","fBodyAcc-mean()-X","WALKING_UPSTAIRS",1.01073172962963
"11","fBodyAcc-mean()-Y","WALKING_UPSTAIRS",-0.595910071111111
"11","fBodyAcc-meanFreq()-X","WALKING_UPSTAIRS",-0.36055073442623
"11","fBodyAcc-meanFreq()-Y","WALKING_UPSTAIRS",-1.83225826222222
"11","fBodyAcc-meanFreq()-Z","WALKING_UPSTAIRS",0.639231741818182
"11","fBodyAcc-std()-X","WALKING_UPSTAIRS",1.77312117857143
"11","fBodyAcc-std()-Y","WALKING_UPSTAIRS",-1.85470316923077
"11","fBodyAcc-std()-Z","WALKING_UPSTAIRS",-5.5491249952381
"11","fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",-4.58714974
"11","fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",-5.75789246428571
"11","fBodyAccJerk-meanFreq()-X","WALKING_UPSTAIRS",-2.21387257647059
"11","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",0.70271563015873
"11","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",-0.279478502777778
"11","fBodyAccJerk-std()-X","WALKING_UPSTAIRS",-4.45555227333333
"11","fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-2.94104381764706
"11","fBodyAccMag-mean()","WALKING_UPSTAIRS",2.75613286666667
"11","fBodyAccMag-meanFreq()","WALKING_UPSTAIRS",1.272995634375
"11","fBodyAccMag-std()","WALKING_UPSTAIRS",-7.37102884545455
"11","fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-1.07808184210526
"11","fBodyBodyAccJerkMag-meanFreq()","WALKING_UPSTAIRS",2.24622731060606
"11","fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",1.39499031666667
"11","fBodyBodyGyroJerkMag-meanFreq()","WALKING_UPSTAIRS",1.67390901607143
"11","fBodyBodyGyroMag-meanFreq()","WALKING_UPSTAIRS",-1.518923688
"11","fBodyBodyGyroMag-std()","WALKING_UPSTAIRS",0.432701157142857
"11","fBodyGyro-mean()-X","WALKING_UPSTAIRS",-8.9987609
"11","fBodyGyro-meanFreq()-X","WALKING_UPSTAIRS",-0.142762683544304
"11","fBodyGyro-meanFreq()-Y","WALKING_UPSTAIRS",-1.265177728
"11","fBodyGyro-meanFreq()-Z","WALKING_UPSTAIRS",-0.86627403255814
"11","fBodyGyro-std()-X","WALKING_UPSTAIRS",-4.27148007142857
"11","fBodyGyro-std()-Y","WALKING_UPSTAIRS",-6.31317013125
"11","tBodyAcc-mean()-X","WALKING_UPSTAIRS",8.53400355
"11","tBodyAcc-mean()-Y","WALKING_UPSTAIRS",-1.97227832307692
"11","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",-7.94403717951807
"11","tBodyAcc-std()-X","WALKING_UPSTAIRS",2.29223743571429
"11","tBodyAcc-std()-Y","WALKING_UPSTAIRS",-0.805243595890411
"11","tBodyAcc-std()-Z","WALKING_UPSTAIRS",-9.0094496
"11","tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",6.22699222395833
"11","tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",1.03272481948052
"11","tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",0.691577602654867
"11","tBodyAccJerk-std()-X","WALKING_UPSTAIRS",-3.103697
"11","tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-3.42262516216216
"11","tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-7.76543634
"11","tBodyAccJerkMag-std()","WALKING_UPSTAIRS",-3.62447491875
"11","tBodyAccMag-mean()","WALKING_UPSTAIRS",-0.299218596296296
"11","tBodyAccMag-std()","WALKING_UPSTAIRS",3.080543784375
"11","tBodyGyro-mean()-X","WALKING_UPSTAIRS",-2.34919398349057
"11","tBodyGyro-mean()-Y","WALKING_UPSTAIRS",-5.65852794482759
"11","tBodyGyro-mean()-Z","WALKING_UPSTAIRS",5.75823500416667
"11","tBodyGyro-std()-X","WALKING_UPSTAIRS",-4.7977352
"11","tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",-6.18783949202454
"11","tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",-2.8754804579646
"11","tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",-3.95300716593886
"11","tBodyGyroMag-mean()","WALKING_UPSTAIRS",-3.31032197
"11","tBodyGyroMag-std()","WALKING_UPSTAIRS",-2.15157675
"11","tGravityAcc-mean()-Y","WALKING_UPSTAIRS",3.77823532
"11","tGravityAcc-mean()-Z","WALKING_UPSTAIRS",7.41957132521739
"11","tGravityAccMag-mean()","WALKING_UPSTAIRS",-0.299218596296296
"11","tGravityAccMag-std()","WALKING_UPSTAIRS",3.080543784375
"12","fBodyAcc-meanFreq()-X","SITTING",3.0124593
"12","fBodyAccJerk-mean()-X","SITTING",-2.6405699
"12","fBodyAccJerk-mean()-Y","SITTING",3.1273829
"12","fBodyAccJerk-meanFreq()-X","SITTING",6.2134474
"12","fBodyAccJerk-std()-Y","SITTING",2.4578755
"12","fBodyAccMag-meanFreq()","SITTING",1.32339145
"12","fBodyAccMag-std()","SITTING",-3.586798
"12","fBodyBodyGyroJerkMag-meanFreq()","SITTING",-5.5037622
"12","fBodyBodyGyroMag-meanFreq()","SITTING",9.5748627
"12","fBodyGyro-meanFreq()-Y","SITTING",-5.4308883
"12","tBodyAcc-mean()-Y","SITTING",2.6391495
"12","tBodyAccJerk-mean()-Y","SITTING",-4.63133915
"12","tBodyAccJerk-mean()-Z","SITTING",5.1443340375
"12","tBodyAccJerk-std()-Y","SITTING",2.34070575
"12","tBodyGyro-mean()-X","SITTING",7.3861011
"12","tBodyGyro-mean()-Z","SITTING",-5.2428588
"12","tBodyGyroJerk-mean()-Z","SITTING",-9.4544013
"12","tBodyGyroMag-std()","SITTING",4.3629866
"12","tGravityAcc-mean()-Z","SITTING",1.6997787
"12","fBodyAccJerk-meanFreq()-Z","STANDING",5.972896
"12","fBodyAccMag-meanFreq()","STANDING",5.2701155
"12","tBodyAccJerk-mean()-Z","STANDING",-5.2764142
"12","fBodyAcc-mean()-X","WALKING",-6.89096726791045
"12","fBodyAcc-mean()-Y","WALKING",-6.29305506679245
"12","fBodyAcc-mean()-Z","WALKING",-7.266403145
"12","fBodyAcc-meanFreq()-X","WALKING",-2.29835937626459
"12","fBodyAcc-meanFreq()-Y","WALKING",0.744430412755102
"12","fBodyAcc-meanFreq()-Z","WALKING",0.885823030081301
"12","fBodyAcc-std()-X","WALKING",-6.66944752704626
"12","fBodyAcc-std()-Y","WALKING",-6.112614428125
"12","fBodyAcc-std()-Z","WALKING",-7.09983235125
"12","fBodyAccJerk-mean()-X","WALKING",-6.80715482340426
"12","fBodyAccJerk-mean()-Y","WALKING",-6.60953483951049
"12","fBodyAccJerk-mean()-Z","WALKING",-7.754265825625
"12","fBodyAccJerk-meanFreq()-X","WALKING",-0.628959779133858
"12","fBodyAccJerk-meanFreq()-Y","WALKING",-2.46053864160305
"12","fBodyAccJerk-meanFreq()-Z","WALKING",-1.41874679766355
"12","fBodyAccJerk-std()-X","WALKING",-6.56142121020408
"12","fBodyAccJerk-std()-Y","WALKING",-6.47410372832168
"12","fBodyAccJerk-std()-Z","WALKING",-8.0858300040625
"12","fBodyAccMag-mean()","WALKING",-6.30143511830986
"12","fBodyAccMag-meanFreq()","WALKING",1.14400735402844
"12","fBodyAccMag-std()","WALKING",-6.95736061438127
"12","fBodyBodyAccJerkMag-mean()","WALKING",-6.41206903829787
"12","fBodyBodyAccJerkMag-meanFreq()","WALKING",1.783165395
"12","fBodyBodyAccJerkMag-std()","WALKING",-6.58881230938628
"12","fBodyBodyGyroJerkMag-mean()","WALKING",-7.94741790974843
"12","fBodyBodyGyroJerkMag-meanFreq()","WALKING",1.04601770240385
"12","fBodyBodyGyroJerkMag-std()","WALKING",-7.973614576875
"12","fBodyBodyGyroMag-mean()","WALKING",-7.21775288238994
"12","fBodyBodyGyroMag-meanFreq()","WALKING",-0.67207686
"12","fBodyBodyGyroMag-std()","WALKING",-7.2658385148265
"12","fBodyGyro-mean()-X","WALKING",-6.78316065865385
"12","fBodyGyro-mean()-Y","WALKING",-7.4479814778125
"12","fBodyGyro-mean()-Z","WALKING",-6.71107787667732
"12","fBodyGyro-meanFreq()-X","WALKING",-1.22700201628959
"12","fBodyGyro-meanFreq()-Y","WALKING",-1.47850845236051
"12","fBodyGyro-meanFreq()-Z","WALKING",-0.965119900913242
"12","fBodyGyro-std()-X","WALKING",-7.61132651142857
"12","fBodyGyro-std()-Y","WALKING",-7.334567315
"12","fBodyGyro-std()-Z","WALKING",-7.0823315425
"12","tBodyAcc-mean()-X","WALKING",2.7360872421875
"12","tBodyAcc-mean()-Y","WALKING",-1.1653689
"12","tBodyAcc-mean()-Z","WALKING",-1.19901036232558
"12","tBodyAcc-std()-X","WALKING",-6.74848211449275
"12","tBodyAcc-std()-Y","WALKING",-6.19908783880597
"12","tBodyAcc-std()-Z","WALKING",-7.01644973981191
"12","tBodyAccJerk-mean()-X","WALKING",0.977321153703704
"12","tBodyAccJerk-mean()-Y","WALKING",-0.00391823118279568
"12","tBodyAccJerk-mean()-Z","WALKING",-0.0404210666666667
"12","tBodyAccJerk-std()-X","WALKING",-6.44930075190311
"12","tBodyAccJerk-std()-Y","WALKING",-6.64296676811594
"12","tBodyAccJerk-std()-Z","WALKING",-7.9262193625
"12","tBodyAccJerkMag-mean()","WALKING",-6.86904399795222
"12","tBodyAccJerkMag-std()","WALKING",-6.45406979822064
"12","tBodyAccMag-mean()","WALKING",-6.41716781304348
"12","tBodyAccMag-std()","WALKING",-6.32649265876289
"12","tBodyGyro-mean()-X","WALKING",-1.46344140636364
"12","tBodyGyro-mean()-Y","WALKING",-0.829329957017544
